OTU ID	PG1	PG2	PG3	PG4	PG5	PG6	HS1	HS2	HS3	HS4	HS5	HS6	LS1	LS2	LS3	LS4	LS5	LS6	YJ1	YJ2	YJ3	YJ4	YJ5	YJ6	SJ1	SJ2	SJ3	SJ4	SJ5	SJ6	SHT1	SHT2	SHT3	SHT4	SHT5	SHT6	XS1	XS2	XS3	XS4	XS5	XS6	YS1	YS2	YS3	YS4	YS5	YS6	taxonomy
ASV74	0	18	170	0	113	0	0	0	0	0	0	0	0	222	0	0	166	0	0	0	0	0	9	0	129	94	0	0	0	0	0	3	0	0	0	0	0	20	0	24	0	0	0	21	0	0	0	0	d__Bacteria; p__Bacillota_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__UBA3282; s__UBA3282 sp003611805
ASV75	0	0	0	0	0	0	0	0	0	240	0	0	7	0	0	0	0	0	0	207	234	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Blastomonas; s__Blastomonas natatoria
ASV76	0	0	0	0	0	0	0	0	0	0	0	0	941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unclassified
ASV77	0	0	0	0	0	0	0	62	45	15	0	0	3	86	0	0	64	0	0	0	0	0	0	0	0	3	0	0	4	8	0	0	0	0	0	0	0	162	0	194	0	0	0	231	7	0	0	0	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Sedimentitalea; s__Sedimentitalea nanhaiensis
ASV78	151	0	0	28	18	0	0	0	0	0	0	0	6	0	0	230	0	57	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	12	208	0	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__SCTK01; s__SCTK01 sp004298905
ASV79	0	0	0	0	0	12	0	29	27	49	0	0	0	0	68	153	0	25	6	0	5	0	62	0	21	0	2	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	185	10	0	133	d__Bacteria; p__Bacillota; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus sp022346615
ASV80	0	0	0	32	0	0	0	0	0	0	0	0	289	0	68	104	0	0	230	0	0	0	145	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium; s__Methylobacterium suomiense
ASV81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	532	0	0	115	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium; s__Bradyrhizobium sacchari
ASV82	0	51	0	0	0	0	0	31	32	0	15	0	0	0	11	0	0	0	0	0	0	0	0	0	0	81	97	0	0	0	0	20	0	44	0	0	73	0	163	0	47	132	8	0	0	0	0	62	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium; s__Methylobacterium indicum
ASV83	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	269	0	0	0	0	13	0	0	0	0	0	0	0	552	0	0	d__Bacteria; p__Bacillota_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Anaerosacchariphilus; s__Anaerosacchariphilus polymeriproducens
ASV84	70	0	0	22	48	0	0	0	0	0	26	0	0	9	0	0	0	25	0	71	53	41	0	0	124	0	32	0	0	0	0	0	74	27	0	0	0	7	0	0	0	0	0	0	88	0	109	0	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__WQYP01; f__JAJZKY01; g__JAJZKY01; s__JAJZKY01 sp021803885
ASV85	0	0	0	0	0	0	0	0	322	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	187	63	0	0	0	0	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Stutzerimonas; s__Stutzerimonas stutzeri_AB
ASV86	352	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	18	0	0	0	48	0	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium; s__Methylobacterium suomiense
ASV87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	110	0	0	0	0	0	0	0	0	0	0	0	157	27	250	113	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium; s__Bradyrhizobium sacchari
ASV88	0	0	11	0	0	14	0	0	0	0	0	0	58	16	0	0	0	53	56	60	46	28	35	0	162	39	48	0	0	0	5	6	0	28	0	4	53	0	0	0	58	0	10	0	0	0	0	0	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__WQYP01; f__JAJZKY01; g__JAJZKY01; s__JAJZKY01 sp021803885
ASV89	0	0	61	8	0	0	0	0	0	0	0	0	2	162	0	0	72	0	0	0	0	0	48	0	0	10	0	0	0	4	0	0	0	0	133	0	4	58	0	96	0	0	0	82	0	0	0	0	d__Bacteria; p__Bacillota_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Bacteroides_F; s__Bacteroides_F pectinophilus
ASV90	0	15	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	198	105	0	0	0	0	88	73	0	0	0	52	0	0	0	0	0	0	0	0	161	0	0	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Serratia_A; s__Serratia_A sp000633355
ASV91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	148	0	157	0	0	0	220	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Aureimonas_A; s__Aureimonas_A sp001425485
ASV92	108	88	0	0	0	0	84	0	0	0	0	0	0	0	0	0	26	0	56	0	0	43	0	0	144	0	0	0	0	0	0	0	106	0	0	0	0	45	0	39	0	0	0	44	0	0	0	0	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Klebsiella; s__Klebsiella pneumoniae
ASV93	0	0	0	46	0	0	0	0	9	0	0	0	0	12	0	115	0	0	0	0	0	95	87	14	0	0	0	0	48	0	0	0	0	33	6	0	0	0	0	0	38	0	39	0	157	6	8	25	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Herbaspirillum; s__Herbaspirillum sp006715495
ASV94	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	116	239	193	0	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Insolitispirillum; s__Insolitispirillum peregrinum
ASV95	0	14	133	0	23	0	5	0	0	0	0	0	0	172	0	0	126	0	0	0	0	0	81	2	0	8	0	5	0	0	0	5	0	0	99	0	0	0	0	29	0	0	0	21	0	0	0	0	d__Bacteria; p__Bacillota_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Eisenbergiella; s__Eisenbergiella sp003478085
ASV96	0	0	0	12	0	0	7	86	58	0	0	200	0	0	0	0	0	0	0	0	0	0	46	0	137	0	0	0	0	0	0	0	0	97	0	0	27	0	0	0	0	0	0	0	0	0	0	37	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Paraburkholderia; s__Paraburkholderia sp005503145
ASV97	0	0	40	0	0	0	0	51	77	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	110	0	0	0	0	141	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Klebsiella; s__Klebsiella variicola
ASV98	0	0	0	0	40	0	0	48	88	45	26	89	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	10	0	20	0	0	0	0	31	0	21	54	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Paraburkholderia; s__Paraburkholderia sp005503145
ASV99	49	0	0	0	0	0	0	53	46	41	24	0	0	0	0	0	0	0	0	0	0	48	0	0	10	0	0	53	0	0	0	0	0	63	0	0	0	0	27	0	0	0	0	0	0	0	163	96	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium; s__Methylobacterium aquaticum
ASV100	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	120	0	0	0	156	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__Flavobacterium laiguense
ASV101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	106	0	195	135	0	0	0	0	0	0	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Lelliottia; s__Lelliottia chinensis
ASV102	0	0	0	0	0	0	0	17	16	0	36	0	0	137	0	0	69	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	116	0	130	0	0	0	133	0	0	0	0	d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactiplantibacillus; s__Lactiplantibacillus plantarum_A
ASV103	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__Flavobacterium laiguense
ASV104	0	0	0	0	0	0	31	29	0	0	0	0	0	0	0	18	107	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	113	0	25	15	0	0	0	0	0	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Pandoraea; s__Pandoraea bronchicola
ASV105	0	30	0	0	57	0	147	0	0	0	0	0	0	235	0	0	0	0	0	0	0	13	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	65	0	27	0	0	0	67	0	0	0	0	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Klebsiella; s__Klebsiella michiganensis
ASV106	0	13	2	0	0	0	0	0	0	0	22	0	0	0	27	0	0	11	46	0	0	0	0	3	0	6	36	63	0	5	4	162	0	0	38	16	0	15	0	28	0	0	0	23	7	25	18	58	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Puia; s__Puia dinghuensis
ASV107	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	478	4	17	d__Bacteria; p__Bacillota_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Enterocloster; s__Enterocloster sp001304855
ASV108	0	8	0	0	0	0	51	48	35	0	0	0	0	0	0	0	95	71	0	0	0	0	0	0	0	0	0	50	54	0	0	0	0	23	74	0	0	19	0	36	37	0	0	15	0	0	0	0	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium; s__Bradyrhizobium sp001590795
ASV109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	72	0	0	0	124	121	85	0	58	0	56	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Aureimonas_A; s__Aureimonas_A sp001425485
ASV110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	629	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Ligilactobacillus; s__Ligilactobacillus agilis
ASV111	60	32	25	76	73	0	0	0	0	0	0	0	56	0	34	0	0	0	24	53	23	53	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__Burkholderia sp000949135
ASV112	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	126	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__Flavobacterium laiguense
ASV113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	16	0	0	0	0	195	0	0	0	28	246	0	0	0	5	3	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__AKYH767-A; f__OLB10; g__OLB10; s__OLB10 sp016699635
ASV114	0	0	34	7	0	0	0	0	0	0	0	0	69	0	0	0	0	0	80	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	125	22	0	107	0	24	0	0	132	0	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas_A; s__Pseudoxanthomonas_A sp004173415
ASV115	49	0	0	0	0	0	65	0	0	0	9	75	17	0	57	0	0	0	0	0	0	0	68	169	27	0	0	0	0	0	9	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	10	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__WQYP01; f__JAJZKY01; g__JAJZKY01; s__JAJZKY01 sp021803885
ASV116	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	284	0	57	55	0	0	0	0	0	0	0	0	30	26	0	0	0	88	0	22	0	0	0	0	0	0	0	0	0	9	0	15	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__UBA932; g__Cryptobacteroides; s__Cryptobacteroides sp900771005
ASV117	75	0	0	0	0	0	0	226	220	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Stutzerimonas; s__Stutzerimonas stutzeri_T
ASV118	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	166	0	0	0	186	0	0	2	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides thetaiotaomicron
ASV119	0	0	0	0	0	0	17	0	0	0	0	0	52	0	0	0	0	0	0	0	0	108	0	90	0	0	0	0	0	41	39	0	0	77	92	0	0	0	0	0	0	0	0	0	0	41	0	16	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__Flavobacterium laiguense
ASV120	0	0	114	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	191	0	0	0	0	0	0	0	94	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium; s__Methylobacterium aquaticum
ASV121	0	48	0	0	0	0	0	0	0	11	0	0	0	0	0	29	0	0	0	246	187	0	6	0	44	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas_A; s__Pseudoxanthomonas_A sp004173415
ASV122	27	4	0	0	0	0	0	29	43	4	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	126	0	0	0	120	0	0	0	0	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__Psychrobacter glacincola_B
ASV123	0	0	0	0	0	0	0	0	0	0	0	0	47	17	0	56	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	86	0	58	82	43	0	0	0	19	0	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium; s__Bradyrhizobium guangdongense
ASV124	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Klebsiella; s__Klebsiella variicola
ASV125	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	263	0	0	0	41	112	0	0	2	0	0	0	0	144	0	0	0	0	0	0	0	0	0	18	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Proteiniphilum; s__Proteiniphilum sp016839025
ASV126	68	30	0	23	14	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	138	55	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__Brevundimonas naejangsanensis
ASV127	15	0	124	17	29	0	0	0	0	4	0	0	0	21	0	0	0	47	37	34	28	0	41	86	63	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas_A; s__Pseudoxanthomonas_A sp004173415
ASV128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	145	0	198	0	0	0	0	0	0	0	0	0	0	0	30	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__UBA932; g__Cryptobacteroides; s__Cryptobacteroides sp900771005
ASV129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	d__Bacteria; p__Bacillota; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus sp943908435
ASV130	0	0	0	23	0	21	65	0	0	0	246	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium; s__Bradyrhizobium sacchari
ASV131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	19	21	54	185	166	63	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Insolitispirillum; s__Insolitispirillum peregrinum
ASV132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	231	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium; s__Chryseobacterium camelliae_B
ASV133	70	0	0	0	14	0	0	0	0	45	0	53	12	0	0	0	26	0	0	0	0	0	0	82	9	0	0	0	0	0	0	0	109	6	61	15	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Zeaxanthinibacter; s__Zeaxanthinibacter sp001683825
ASV134	96	0	0	0	42	0	0	0	0	0	70	0	0	0	0	0	16	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	93	0	0	0	0	31	21	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__Brevundimonas bullata_A
ASV135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	121	0	0	0	0	0	0	86	196	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium; s__Methylobacterium sp022829585
ASV136	0	0	0	0	0	0	0	0	0	0	0	160	14	0	0	164	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Paraburkholderia; s__Paraburkholderia sp005503145
ASV137	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	130	0	0	150	0	0	2	47	0	0	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__UBA4765; g__UBA4765; s__UBA4765 sp002365175
ASV138	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Azotobacter; s__Azotobacter chroococcum
ASV139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	42	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Limnobaculum; s__Limnobaculum parvum
ASV140	52	0	0	0	0	0	0	0	0	0	58	0	0	0	0	55	0	46	0	0	0	20	0	0	0	0	0	31	0	28	28	0	25	0	7	0	0	0	0	0	0	0	0	0	0	25	97	0	d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Bombilactobacillus; s__Bombilactobacillus apium
ASV141	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	237	0	0	32	0	60	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Cloacibacterium; s__Cloacibacterium caeni_B
ASV142	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__UBA5216; s__UBA5216 sp945861275
ASV143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	146	0	0	0	0	115	0	0	0	96	0	21	0	62	0	0	0	d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus safensis
ASV144	0	0	0	0	0	0	0	368	53	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Azotobacter; s__Azotobacter chroococcum
ASV145	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	41	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	88	0	20	0	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__SCTK01; s__SCTK01 sp004298905
ASV146	0	0	0	0	0	0	0	0	0	0	0	0	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unclassified
ASV147	0	0	0	0	0	21	0	0	0	0	0	0	54	5	0	0	0	0	0	0	0	0	0	5	0	164	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	46	0	0	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Neisseria; s__Neisseria subflava_A
ASV148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Aureimonas_A; s__Aureimonas_A sp001425485
ASV149	0	0	0	0	0	0	0	0	0	0	0	0	0	69	79	0	0	62	0	0	4	0	0	0	0	0	54	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacillota_A; c__Clostridia; o__Peptostreptococcales; f__Peptostreptococcaceae; g__Romboutsia; s__Romboutsia ilealis
ASV150	118	0	0	0	0	0	0	99	78	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	13	0	0	0	0	0	0	0	85	d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Carnobacterium_A; s__Carnobacterium_A sp001483965
