"s.Apple"	"s.Apricot"	"s.Elm"	"s.Filbert"	"s.Locust"	"s.Rose"	"s.Seabuckthorn"	"s.Willow"	"index"	"stat"	"padj"	"GenusID"	"Domain"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"tag"	"baseMean"
0	0	0	0	0	1	0	1	35	0.550392492813607	0.003996003996004	"Genus286"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Bacillales"	"f__Planococcaceae"	"g__Sporosarcina"	"None"	2.44742062767842e-05
0	0	0	0	0	0	1	0	7	0.791884637972246	0.000999000999000999	"Genus288"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Bacillales"	"f__Planococcaceae"	"g__Viridibacillus"	"Seabuckthorn"	8.76715742806054e-06
0	0	0	0	0	0	1	0	7	0.696488552090374	0.001998001998002	"Genus290"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Bacillales_D"	"f__Alkalibacillaceae"	"g__Salinibacillus"	"Seabuckthorn"	1.83939964693261e-05
0	0	0	0	0	0	1	0	7	0.710333722662281	0.001998001998002	"Genus291"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Bacillales_D"	"f__Alkalibacillaceae"	"g__Tenuibacillus"	"Seabuckthorn"	1.02062543301037e-05
1	0	0	0	0	1	0	1	56	0.613300691572804	0.001998001998002	"Genus293"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Bacillales_D"	"f__Amphibacillaceae"	"g__Amphibacillus_B"	"None"	8.52789514964587e-06
1	1	0	1	0	1	0	1	177	0.536311081455415	0.012987012987013	"Genus294"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Bacillales_D"	"f__Amphibacillaceae"	"g__Amphibacillus_C"	"None"	8.12211075678669e-06
0	0	0	0	0	0	1	0	7	0.56632018654309	0.004995004995005	"Genus295"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Bacillales_D"	"f__Amphibacillaceae"	"g__Amphibacillus_D"	"Seabuckthorn"	1.28219950551557e-05
1	0	0	0	1	0	0	0	12	0.51108555926286	0.014985014985015	"Genus296"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Bacillales_D"	"f__Amphibacillaceae"	"g__Aquibacillus"	"None"	8.36431300423905e-07
1	0	0	0	0	0	0	0	1	0.452124749986747	0.011988011988012	"Genus297"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Bacillales_D"	"f__Amphibacillaceae"	"g__Cerasibacillus"	"Apple"	1.72917077768255e-07
0	1	0	1	1	1	1	0	208	0.470990171942849	0.046953046953047	"Genus299"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Bacillales_D"	"f__Amphibacillaceae"	"g__Lentibacillus"	"None"	1.71691104638438e-05
0	0	0	0	0	0	1	0	7	0.645958388135196	0.003996003996004	"Genus301"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Bacillales_D"	"f__Amphibacillaceae"	"g__Oceanobacillus"	"Seabuckthorn"	3.81107795702081e-05
0	0	0	0	0	0	1	0	7	0.633981248626602	0.001998001998002	"Genus302"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Bacillales_D"	"f__Amphibacillaceae"	"g__Paucisalibacillus"	"Seabuckthorn"	2.6854866367047e-05
0	0	0	0	0	0	1	0	7	0.502779147590058	0.045954045954046	"Genus305"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Bacillales_D"	"f__Amphibacillaceae"	"g__Sediminibacillus"	"Seabuckthorn"	3.56131191313135e-07
0	0	0	0	0	0	1	0	7	0.597577649982312	0.002997002997003	"Genus307"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Bacillales_D"	"f__Amphibacillaceae"	"g__Virgibacillus_E"	"Seabuckthorn"	2.25220226190364e-06
0	0	0	0	0	0	1	0	7	0.482774767261468	0.043956043956044	"Genus309"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Bacillales_D"	"f__BH030062"	"g__Pontibacillus"	"Seabuckthorn"	7.23265354301297e-07
0	1	0	0	1	1	1	0	144	0.478079455623744	0.03996003996004	"Genus311"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Bacillales_D"	"f__Halobacillaceae"	"g__Halobacillus_A"	"None"	4.13117105760948e-06
0	1	0	0	0	0	0	0	2	0.62356225454744	0.000999000999000999	"Genus313"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Bacillales_F"	"f__Bacillaceae_M"	"g__Bacillus_BB"	"Apricot"	5.60902188491911e-06
0	0	0	0	0	1	1	1	92	0.558514591244773	0.003996003996004	"Genus319"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Bacillales_G"	"f__UBA6769"	"g__Pueribacillus"	"None"	4.97196317143558e-05
0	1	0	1	0	0	0	0	17	0.499194208760871	0.026973026973027	"Genus322"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Bacillales_H"	"f__Bacillaceae_D"	"g__Alkalihalophilus"	"None"	1.08766516920203e-06
0	0	0	0	0	0	1	0	7	0.613289250461107	0.001998001998002	"Genus326"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Bacillales_H"	"f__Marinococcaceae"	"g__Salibacterium"	"Seabuckthorn"	2.77165748025826e-06
1	0	0	0	0	0	0	0	1	0.655226880866159	0.001998001998002	"Genus330"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Bacillales_H"	"f__Salisediminibacteriaceae"	"g__Evansella"	"Apple"	1.55951299401253e-05
1	0	0	0	0	0	0	0	1	0.489322821053524	0.004995004995005	"Genus331"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Bacillales_H"	"f__Salisediminibacteriaceae"	"g__Paenalkalicoccus"	"Apple"	5.5605767634433e-07
0	0	0	0	0	1	0	1	35	0.609986687034178	0.000999000999000999	"Genus334"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Bacillales_K"	"f__Sporolactobacillaceae"	"g__Pullulanibacillus"	"None"	2.59569467551818e-05
0	0	0	0	0	0	1	0	7	0.492803523085328	0.020979020979021	"Genus338"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Brevibacillales"	"f__Brevibacillaceae"	"g__Brevibacillus_B"	"Seabuckthorn"	5.25952553118457e-05
0	1	0	0	0	0	0	0	2	0.586858511797514	0.003996003996004	"Genus340"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Brevibacillales"	"f__Brevibacillaceae"	"g__Brevibacillus_E"	"Apricot"	1.91660484934728e-05
0	0	0	0	0	0	1	0	7	0.593478571159667	0.002997002997003	"Genus342"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__CAJFEE01"	"f__CAJFEE01"	"g__Harrysmithimonas"	"Seabuckthorn"	2.01800326684363e-05
1	1	0	0	1	1	1	0	179	0.491932797641426	0.023976023976024	"Genus344"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Culicoidibacterales"	"f__Culicoidibacteraceae"	"g__Culicoidibacter"	"None"	5.4828541268763e-05
0	1	0	1	1	1	1	0	208	0.482336543885577	0.047952047952048	"Genus345"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Desulfuribacillales"	"f__Desulfuribacillaceae"	"g__Desulfuribacillus"	"None"	3.3203509869569e-06
0	0	0	0	0	0	1	0	7	0.483178136166986	0.037962037962038	"Genus347"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Desulfuribacillales"	"f__Desulfuribacillaceae"	"g__JAEWFW01"	"Seabuckthorn"	8.60795791077155e-05
0	0	0	0	1	0	1	0	32	0.476167655021087	0.046953046953047	"Genus360"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Erysipelotrichales"	"f__Coprobacillaceae"	"g__MGBC140090"	"None"	3.68690244293227e-05
0	0	0	0	0	0	1	0	7	0.625486184513805	0.002997002997003	"Genus367"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__Allobaculum"	"Seabuckthorn"	1.19731627370606e-05
0	0	0	0	0	0	1	0	7	0.694080708582432	0.001998001998002	"Genus374"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__Clostridium_AQ"	"Seabuckthorn"	0.00013015618378532
0	0	0	0	0	0	1	0	7	0.630483453237411	0.001998001998002	"Genus376"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__Dielma"	"Seabuckthorn"	5.26076126900834e-05
1	0	0	0	1	1	1	0	124	0.528120275394705	0.00699300699300699	"Genus377"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__DUUI01"	"None"	3.24485136364896e-05
0	0	0	0	0	0	1	0	7	0.635850315533959	0.001998001998002	"Genus378"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__Erysipelothrix"	"Seabuckthorn"	3.47993186027018e-05
0	0	0	0	0	0	1	0	7	0.679237114488734	0.000999000999000999	"Genus387"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__JAHHTG01"	"Seabuckthorn"	7.42179988165398e-06
0	0	0	0	0	0	1	0	7	0.568272780175952	0.00699300699300699	"Genus391"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__Merdibacter"	"Seabuckthorn"	2.44409625375914e-05
0	1	0	0	0	1	0	0	19	0.64589949764822	0.000999000999000999	"Genus395"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__RGIG5669"	"None"	1.25974759888853e-05
0	0	0	0	1	0	0	1	33	0.480059481675244	0.036963036963037	"Genus397"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__RUG11872"	"None"	1.31396908808378e-06
0	0	0	1	0	0	1	0	29	0.546527467091883	0.01998001998002	"Genus398"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__RUG521"	"None"	2.11358377200913e-06
0	0	0	0	0	0	1	0	7	0.71939009760743	0.000999000999000999	"Genus402"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__UBA2212"	"Seabuckthorn"	2.24362042673413e-05
0	0	0	0	0	0	1	0	7	0.541890113191361	0.00899100899100899	"Genus404"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__UBA6182"	"Seabuckthorn"	3.49884921691636e-05
0	0	0	0	0	0	1	0	7	0.687119888769756	0.001998001998002	"Genus408"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Haloplasmatales"	"f__Haloplasmataceae"	"g__Inordinaticella"	"Seabuckthorn"	3.15320227219971e-05
0	0	0	0	0	1	0	1	35	0.507899354019251	0.012987012987013	"Genus409"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Haloplasmatales"	"f__Haloplasmataceae"	"g__JAAZCR01"	"None"	3.11467867713577e-05
0	0	1	0	0	0	0	0	3	0.540270625632103	0.011988011988012	"Genus410"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Haloplasmatales"	"f__Turicibacteraceae"	"g__Turicibacter"	"Elm"	0.000209364977160981
0	0	0	0	0	0	1	0	7	0.502168966946706	0.025974025974026	"Genus412"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Haloplasmatales"	"f__Turicibacteraceae"	"g__WRKJ01"	"Seabuckthorn"	6.59561394487962e-06
1	0	0	0	0	0	0	0	1	0.438443026552817	0.00699300699300699	"Genus414"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Aerococcaceae"	"g__Aerococcus"	"Apple"	2.97563384340349e-07
0	0	0	0	0	0	1	0	7	0.578963539780484	0.00599400599400599	"Genus415"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Aerococcaceae"	"g__Bavariicoccus"	"Seabuckthorn"	2.30325184169733e-06
0	0	0	0	0	0	1	0	7	0.661564719030737	0.001998001998002	"Genus417"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Aerococcaceae"	"g__Granulicatella"	"Seabuckthorn"	1.62689912640868e-05
0	0	0	0	0	0	1	0	7	0.593223895757669	0.003996003996004	"Genus418"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Aerococcaceae"	"g__Jeotgalibaca"	"Seabuckthorn"	2.28415132795949e-06
0	0	0	0	0	0	1	0	7	0.499330454501778	0.025974025974026	"Genus419"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Aerococcaceae"	"g__Trichococcus"	"Seabuckthorn"	6.3971654951014e-05
0	0	0	0	0	0	1	0	7	0.582103427364512	0.004995004995005	"Genus422"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Carnobacteriaceae"	"g__Carnobacterium_A"	"Seabuckthorn"	3.90339429597589e-05
0	1	0	0	0	1	0	1	71	0.51069487026993	0.014985014985015	"Genus426"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Carnobacteriaceae"	"g__Pisciglobus"	"None"	2.05567601653373e-05
1	0	0	0	0	0	0	0	1	0.449268744515792	0.048951048951049	"Genus427"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"Apple"	0.00152689996879322
0	0	0	0	0	0	1	0	7	0.613090511174311	0.002997002997003	"Genus428"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus_A"	"Seabuckthorn"	0.000592955286190001
1	0	0	0	0	0	1	0	14	0.673386085981788	0.000999000999000999	"Genus432"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus_E"	"None"	3.81049298262786e-05
1	0	0	0	1	0	1	0	53	0.61291438314606	0.000999000999000999	"Genus433"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus_F"	"None"	2.77331771610463e-05
1	0	0	0	0	0	1	0	14	0.527745603786483	0.00599400599400599	"Genus434"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus_H"	"None"	1.95215058567232e-05
0	0	0	0	1	0	1	0	32	0.581494939041746	0.002997002997003	"Genus437"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__JALCOL01"	"None"	4.74512441670517e-05
1	0	0	0	1	1	1	0	124	0.562726797962489	0.000999000999000999	"Genus438"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Tetragenococcus"	"None"	0.00010567145926611
1	0	0	0	0	1	0	1	56	0.562434045512529	0.002997002997003	"Genus439"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Bombilactobacillus"	"None"	4.99603061626924e-06
0	1	0	0	0	1	0	0	19	0.692550772599643	0.000999000999000999	"Genus442"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Fructobacillus"	"None"	1.05894148583099e-06
1	0	0	0	0	0	0	0	1	0.44554150903348	0.02997002997003	"Genus444"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Lacticaseibacillus"	"Apple"	3.83491397444666e-06
1	0	0	0	1	0	1	0	53	0.549842851659444	0.00899100899100899	"Genus445"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Lactobacillus"	"None"	2.27557161590423e-05
1	0	0	0	0	0	0	0	1	0.450865677739293	0.010989010989011	"Genus447"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Latilactobacillus"	"Apple"	5.26171326922805e-07
1	0	0	0	0	0	0	0	1	0.494275129391521	0.015984015984016	"Genus449"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Levilactobacillus"	"Apple"	3.26425492350972e-07
0	0	0	0	1	0	0	0	5	0.551521933899955	0.00999000999000999	"Genus451"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Limosilactobacillus"	"Locust"	1.1484627681713e-06
0	1	0	0	0	0	0	0	2	0.530543708102347	0.026973026973027	"Genus454"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Secundilactobacillus"	"Apricot"	4.72152867497089e-07
0	1	0	1	0	1	0	1	142	0.479736413895848	0.04995004995005	"Genus455"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Weissella"	"None"	4.26314728500083e-06
0	0	0	0	0	0	1	0	7	0.484578450660176	0.038961038961039	"Genus456"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Listeriaceae"	"g__Listeria"	"Seabuckthorn"	0.00011226926035621
0	1	0	0	0	0	0	0	2	0.525216949102138	0.014985014985015	"Genus457"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Listeriaceae"	"g__Listeria_A"	"Apricot"	2.69645482128997e-05
1	0	0	0	0	0	0	0	1	0.568038593656933	0.000999000999000999	"Genus459"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Lactococcus"	"Apple"	7.32739225359348e-06
0	0	0	0	0	0	1	0	7	0.62282805499326	0.002997002997003	"Genus461"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Lactovum"	"Seabuckthorn"	9.80501184214801e-06
1	0	0	0	0	0	1	0	14	0.65275506445122	0.002997002997003	"Genus464"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Streptococcus"	"None"	5.0294361906118e-05
0	0	0	0	0	0	1	0	7	0.723662268048	0.000999000999000999	"Genus466"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Vagococcaceae"	"g__JAATGB01"	"Seabuckthorn"	2.81278826474045e-05
1	0	0	0	0	0	1	0	14	0.59546833362465	0.003996003996004	"Genus467"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Vagococcaceae"	"g__Vagococcus"	"None"	4.12272253117696e-05
1	1	0	0	0	1	0	0	40	0.516034205296606	0.017982017982018	"Genus469"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Vagococcaceae"	"g__Vagococcus_B"	"None"	3.31126837267778e-05
0	0	0	0	0	0	1	0	7	0.656468754951176	0.001998001998002	"Genus471"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Vagococcaceae"	"g__Vagococcus_D"	"Seabuckthorn"	0.000168130928791229
0	1	0	0	0	1	1	0	70	0.475280786281192	0.037962037962038	"Genus472"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Lactobacillales"	"f__Vagococcaceae"	"g__Vagococcus_E"	"None"	3.29689648571254e-05
0	0	1	1	0	0	0	0	22	0.616564839940221	0.001998001998002	"Genus473"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__MAG-NZ"	"f__MAG-NZ"	"g__Bathyoplasma"	"None"	4.63227997827071e-06
0	1	0	1	0	0	0	0	17	0.551287379455016	0.003996003996004	"Genus474"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__ML615J-28"	"f__CAG-313"	"g__CAG-313"	"None"	4.89080629083845e-06
0	1	0	1	0	1	0	1	142	0.621056576099514	0.000999000999000999	"Genus475"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__ML615J-28"	"f__CAG-698"	"g__DTU067"	"None"	3.45177358573955e-06
1	1	0	0	0	1	0	1	106	0.61348677259414	0.001998001998002	"Genus477"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__ML615J-28"	"f__CAG-698"	"g__UBA3946"	"None"	7.75361074346097e-06
0	0	1	1	0	0	0	0	22	0.561682225909871	0.00899100899100899	"Genus478"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Mycoplasmatales"	"f__Hepatoplasmataceae"	"g__DT-50"	"None"	0.000127772905164392
0	0	0	0	0	0	1	0	7	0.633652365372964	0.001998001998002	"Genus480"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Paenibacillales"	"f__NBRC-103111"	"g__Gorillibacterium"	"Seabuckthorn"	1.38358397864519e-05
0	1	0	1	0	1	0	1	142	0.468328259359937	0.046953046953047	"Genus481"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Paenibacillales"	"f__NBRC-103111"	"g__Paenibacillus_AA"	"None"	6.92876635585387e-06
0	0	0	0	0	1	0	1	35	0.506297454940481	0.016983016983017	"Genus485"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Paenibacillales"	"f__NBRC-103111"	"g__Paenibacillus_AI"	"None"	4.66132119717795e-05
0	0	0	0	0	0	1	0	7	0.564423495660054	0.004995004995005	"Genus487"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Paenibacillales"	"f__NBRC-103111"	"g__Paenibacillus_AM"	"Seabuckthorn"	2.19076322915116e-05
0	1	0	0	0	1	0	1	71	0.492448067243506	0.02997002997003	"Genus488"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Paenibacillales"	"f__NBRC-103111"	"g__Paenibacillus_AN"	"None"	1.57390030047096e-05
0	1	0	0	0	1	0	0	19	0.592742721258164	0.000999000999000999	"Genus490"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Paenibacillales"	"f__NBRC-103111"	"g__Paenibacillus_F"	"None"	1.09730717715942e-05
0	0	0	0	0	0	1	0	7	0.586517426426133	0.002997002997003	"Genus492"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Paenibacillales"	"f__NBRC-103111"	"g__Paenibacillus_H"	"Seabuckthorn"	1.92363787472977e-06
0	0	0	0	0	0	1	0	7	0.607378982820026	0.002997002997003	"Genus494"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Paenibacillales"	"f__NBRC-103111"	"g__Paenibacillus_M"	"Seabuckthorn"	1.94973245406466e-06
1	0	0	0	0	1	0	0	13	0.526349618988016	0.010989010989011	"Genus495"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Paenibacillales"	"f__NBRC-103111"	"g__Paenibacillus_S"	"None"	2.26911625350234e-05
1	1	0	0	1	1	0	0	102	0.476957132141324	0.041958041958042	"Genus497"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Paenibacillales"	"f__NBRC-103111"	"g__YN15"	"None"	4.69915803286648e-05
0	0	0	0	0	0	1	0	7	0.576999634833985	0.00599400599400599	"Genus499"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Paenibacillales"	"f__Paenibacillaceae"	"g__MSJ-34"	"Seabuckthorn"	1.84180453057057e-05
0	0	0	0	0	1	1	1	92	0.534350267756142	0.00699300699300699	"Genus502"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Paenibacillales"	"f__Paenibacillaceae"	"g__Paenibacillus_B"	"None"	5.77927124340718e-05
0	1	0	0	0	0	0	0	2	0.539888747805873	0.00999000999000999	"Genus505"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Paenibacillales"	"f__Paenibacillaceae"	"g__Paenibacillus_J"	"Apricot"	8.04417237966615e-06
0	0	0	0	0	0	1	0	7	0.664746053882683	0.001998001998002	"Genus506"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Paenibacillales"	"f__Paenibacillaceae"	"g__Paenibacillus_K"	"Seabuckthorn"	1.69106355031171e-05
0	0	0	0	0	1	0	1	35	0.504857513435289	0.017982017982018	"Genus510"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Paenibacillales"	"f__Paenibacillaceae"	"g__Saccharibacillus"	"None"	3.69795822348984e-05
0	0	0	0	0	0	1	0	7	0.686988035063417	0.000999000999000999	"Genus511"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Paenibacillales"	"f__SCSIO-06110"	"g__Chengkuizengella"	"Seabuckthorn"	7.07992761360675e-06
0	0	0	1	0	1	1	0	86	0.581096950392139	0.004995004995005	"Genus515"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__Paenibacillales"	"f__YIM-B00363"	"g__Paenibacillus_AK"	"None"	1.67370409078599e-06
1	0	0	0	1	0	1	0	53	0.550820972031204	0.00599400599400599	"Genus516"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__RF39"	"f__UBA660"	"g__Caccenecus"	"None"	9.71457800331891e-06
0	0	0	0	0	0	1	0	7	0.60765825697652	0.002997002997003	"Genus523"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__RF39"	"f__UBA660"	"g__CAG-877"	"Seabuckthorn"	1.75059833603619e-06
0	1	0	0	0	1	0	0	19	0.646816401747511	0.000999000999000999	"Genus535"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__RF39"	"f__UBA660"	"g__HGM10857"	"None"	2.72907358924912e-06
0	0	0	1	0	0	0	0	4	0.476953707063453	0.042957042957043	"Genus538"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__RF39"	"f__UBA660"	"g__MGBC107952"	"Filbert"	4.35741148060286e-07
0	0	0	0	0	0	1	0	7	0.668793627620184	0.001998001998002	"Genus545"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__RF39"	"f__UBA660"	"g__RGIG4266"	"Seabuckthorn"	1.66810964253488e-05
0	0	0	0	1	0	0	0	5	0.507191158752843	0.022977022977023	"Genus550"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__RF39"	"f__UBA660"	"g__RUG14891"	"Locust"	6.59355225347768e-06
0	0	0	0	0	0	1	0	7	0.861496600811757	0.000999000999000999	"Genus551"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__RF39"	"f__UBA660"	"g__RUG591"	"Seabuckthorn"	1.67204618201063e-05
0	1	0	0	0	0	0	0	2	0.496403737243746	0.033966033966034	"Genus552"	"d__Bacteria"	"p__Bacillota"	"c__Bacilli"	"o__RF39"	"f__UBA660"	"g__RUG705"	"Apricot"	4.69557874333899e-07
